iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2
421.0,6.0,0,11.0,1,16,8.0,1.0,1.0,6.0,6.0,427.0,0,-0.28,0,28.0,2.0,20.0,20.0,20.0,20.0,20.0,20.0,0,5.0,6.0,8.0,5.0,8.0,4.0,5.0,4.0,2.0,25.0,Social Work,11.0,CSUN,4.0,5.0,5.0,California,"91,011",78704.0,1.0,4.0,3.0,Social Worker,11.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,7.0,20.0,10.0,30.0,20.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,0,6.0,7.0,8.0,5.0,8.0,4.0,5.0,5.0,2.0,2.0,5.0,3.0,3.0,20.0,15.0,30.0,15.0,15.0,5.0,30.0,20.0,20.0,10.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0
421.0,6.0,0,11.0,1,16,8.0,1.0,1.0,4.0,7.0,428.0,1,0.48,1,27.0,4.0,60.0,10.0,10.0,10.0,10.0,0.0,1,8.0,6.0,6.0,7.0,6.0,8.0,6.0,5.0,2.0,25.0,Social Work,11.0,CSUN,4.0,5.0,5.0,California,"91,011",78704.0,1.0,4.0,3.0,Social Worker,11.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,7.0,20.0,10.0,30.0,20.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1,7.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,2.0,2.0,5.0,3.0,3.0,20.0,15.0,30.0,15.0,15.0,5.0,30.0,20.0,20.0,10.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0
421.0,6.0,0,11.0,1,16,8.0,1.0,1.0,7.0,8.0,429.0,0,0.1,0,27.0,2.0,55.0,10.0,15.0,15.0,5.0,0.0,0,6.0,9.0,9.0,7.0,7.0,5.0,6.0,6.0,2.0,25.0,Social Work,11.0,CSUN,4.0,5.0,5.0,California,"91,011",78704.0,1.0,4.0,3.0,Social Worker,11.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,7.0,20.0,10.0,30.0,20.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1,7.0,6.0,8.0,7.0,8.0,4.46,7.0,6.0,2.0,2.0,5.0,3.0,3.0,20.0,15.0,30.0,15.0,15.0,5.0,30.0,20.0,20.0,10.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0
422.0,1.0,1,2.0,1,16,6.0,2.0,1.0,2.0,1.0,416.0,1,0.47,0,25.0,3.0,15.0,20.0,30.0,20.0,5.0,10.0,1,6.0,7.0,6.0,8.0,7.0,4.0,5.0,5.0,2.0,26.0,Fundraising Management,8.0,Yeshiva University,2.0,6.0,7.0,Florida,"33,021",31632.0,2.0,4.0,2.0,Fundraising for Non-Profits,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,8.0,30.0,25.0,20.0,10.0,10.0,5.0,45.0,5.0,10.0,20.0,10.0,10.0,30.0,20.0,15.0,15.0,15.0,5.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0,1,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,2.0,4.0,7.0,3.0,1.0,30.0,25.0,15.0,10.0,15.0,5.0,30.0,20.0,10.0,15.0,15.0,10.0,30.0,20.0,15.0,10.0,15.0,10.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0
422.0,1.0,1,2.0,1,16,6.0,8.0,1.0,6.0,2.0,417.0,1,0.71,1,29.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,1,6.0,7.0,7.0,6.0,8.0,6.0,7.0,7.0,2.0,26.0,Fundraising Management,8.0,Yeshiva University,2.0,6.0,7.0,Florida,"33,021",31632.0,2.0,4.0,2.0,Fundraising for Non-Profits,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,8.0,30.0,25.0,20.0,10.0,10.0,5.0,45.0,5.0,10.0,20.0,10.0,10.0,30.0,20.0,15.0,15.0,15.0,5.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0,1,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,2.0,4.0,7.0,3.0,1.0,30.0,25.0,15.0,10.0,15.0,5.0,30.0,20.0,10.0,15.0,15.0,10.0,30.0,20.0,15.0,10.0,15.0,10.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0
422.0,1.0,1,2.0,1,16,6.0,6.0,1.0,5.0,3.0,418.0,0,0.44,0,25.0,4.0,15.0,25.0,20.0,15.0,10.0,15.0,0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,5.0,2.0,26.0,Fundraising Management,8.0,Yeshiva University,2.0,6.0,7.0,Florida,"33,021",31632.0,2.0,4.0,2.0,Fundraising for Non-Profits,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,8.0,30.0,25.0,20.0,10.0,10.0,5.0,45.0,5.0,10.0,20.0,10.0,10.0,30.0,20.0,15.0,15.0,15.0,5.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0,1,8.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,2.0,4.0,7.0,3.0,1.0,30.0,25.0,15.0,10.0,15.0,5.0,30.0,20.0,10.0,15.0,15.0,10.0,30.0,20.0,15.0,10.0,15.0,10.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0
422.0,1.0,1,2.0,1,16,6.0,4.0,1.0,4.0,4.0,419.0,1,0.4,1,28.0,2.0,5.0,30.0,20.0,10.0,5.0,30.0,1,4.0,7.0,6.0,6.0,5.0,8.0,6.0,8.0,2.0,26.0,Fundraising Management,8.0,Yeshiva University,2.0,6.0,7.0,Florida,"33,021",31632.0,2.0,4.0,2.0,Fundraising for Non-Profits,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,8.0,30.0,25.0,20.0,10.0,10.0,5.0,45.0,5.0,10.0,20.0,10.0,10.0,30.0,20.0,15.0,15.0,15.0,5.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0,1,8.0,9.0,9.0,7.0,9.0,7.0,7.0,8.0,2.0,4.0,7.0,3.0,1.0,30.0,25.0,15.0,10.0,15.0,5.0,30.0,20.0,10.0,15.0,15.0,10.0,30.0,20.0,15.0,10.0,15.0,10.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0
422.0,1.0,1,2.0,1,16,6.0,3.0,1.0,3.0,5.0,420.0,1,0.72,1,22.0,2.0,10.0,10.0,40.0,10.0,15.0,15.0,1,10.0,10.0,10.0,9.0,10.0,10.0,9.0,8.0,2.0,26.0,Fundraising Management,8.0,Yeshiva University,2.0,6.0,7.0,Florida,"33,021",31632.0,2.0,4.0,2.0,Fundraising for Non-Profits,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,8.0,30.0,25.0,20.0,10.0,10.0,5.0,45.0,5.0,10.0,20.0,10.0,10.0,30.0,20.0,15.0,15.0,15.0,5.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0,1,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,2.0,4.0,7.0,3.0,1.0,30.0,25.0,15.0,10.0,15.0,5.0,30.0,20.0,10.0,15.0,15.0,10.0,30.0,20.0,15.0,10.0,15.0,10.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0
422.0,1.0,1,2.0,1,16,6.0,1.0,1.0,1.0,6.0,421.0,0,0.13,0,25.0,4.0,20.0,10.0,30.0,20.0,10.0,10.0,1,6.0,9.0,8.0,8.0,9.0,1.0,7.0,6.0,2.0,26.0,Fundraising Management,8.0,Yeshiva University,2.0,6.0,7.0,Florida,"33,021",31632.0,2.0,4.0,2.0,Fundraising for Non-Profits,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,8.0,30.0,25.0,20.0,10.0,10.0,5.0,45.0,5.0,10.0,20.0,10.0,10.0,30.0,20.0,15.0,15.0,15.0,5.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0,0,9.0,8.0,8.0,7.0,7.32,7.0,7.0,7.0,2.0,4.0,7.0,3.0,1.0,30.0,25.0,15.0,10.0,15.0,5.0,30.0,20.0,10.0,15.0,15.0,10.0,30.0,20.0,15.0,10.0,15.0,10.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0
423.0,2.0,1,4.0,1,16,6.0,2.0,8.0,3.0,1.0,416.0,1,0.34,0,25.0,3.0,15.0,20.0,30.0,20.0,5.0,10.0,1,7.0,5.0,7.0,8.0,7.0,5.0,5.0,5.0,2.0,30.0,Business,8.0,Yale,2.0,1.0,1.0,Canada,0,42605.17,2.0,4.0,1.0,Money Management,7.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,6.0,30.0,20.0,30.0,10.0,5.0,5.0,40.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,20.0,10.0,35.0,5.0,7.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0,9.0,8.0,1,6.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,2.0,3.0,6.0,1.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,10.0,10.0,20.0,20.0,10.0,20.0,10.0,30.0,10.0,20.0,10.0,7.0,7.0,9.0,8.0,9.0,7.0,7.0,8.0,7.0,8.0
423.0,2.0,1,4.0,1,16,6.0,8.0,8.0,1.0,2.0,417.0,0,0.58,1,29.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,0,6.0,8.0,7.0,4.0,8.0,5.0,6.0,6.0,2.0,30.0,Business,8.0,Yale,2.0,1.0,1.0,Canada,0,42357.3,2.0,4.0,1.0,Money Management,7.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,6.0,30.0,20.0,30.0,10.0,5.0,5.0,40.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,20.0,10.0,35.0,5.0,7.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0,9.0,8.0,0,6.0,9.0,6.0,6.0,6.0,4.0,7.0,5.0,2.0,3.0,6.0,1.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,10.0,10.0,20.0,20.0,10.0,20.0,10.0,30.0,10.0,20.0,10.0,7.0,7.0,9.0,8.0,9.0,7.0,7.0,8.0,7.0,8.0
423.0,2.0,1,4.0,1,16,6.0,6.0,8.0,6.0,3.0,418.0,0,0.23,0,25.0,4.0,15.0,25.0,20.0,15.0,10.0,15.0,0,6.0,8.0,7.0,6.0,5.0,6.0,6.0,5.0,2.0,30.0,Business,8.0,Yale,2.0,1.0,1.0,Canada,0,42357.3,2.0,4.0,1.0,Money Management,7.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,6.0,30.0,20.0,30.0,10.0,5.0,5.0,40.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,20.0,10.0,35.0,5.0,7.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0,9.0,8.0,0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,2.0,3.0,6.0,1.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,10.0,10.0,20.0,20.0,10.0,20.0,10.0,30.0,10.0,20.0,10.0,7.0,7.0,9.0,8.0,9.0,7.0,7.0,8.0,7.0,8.0
423.0,2.0,1,4.0,1,16,6.0,4.0,8.0,5.0,4.0,419.0,0,0.33,1,28.0,2.0,5.0,30.0,20.0,10.0,5.0,30.0,0,6.0,6.0,6.0,5.0,8.0,3.0,4.85,2.0,2.0,30.0,Business,8.0,Yale,2.0,1.0,1.0,Canada,0,42357.3,2.0,4.0,1.0,Money Management,7.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,6.0,30.0,20.0,30.0,10.0,5.0,5.0,40.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,20.0,10.0,35.0,5.0,7.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0,9.0,8.0,0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,4.0,2.0,3.0,6.0,1.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,10.0,10.0,20.0,20.0,10.0,20.0,10.0,30.0,10.0,20.0,10.0,7.0,7.0,9.0,8.0,9.0,7.0,7.0,8.0,7.0,8.0
423.0,2.0,1,4.0,1,16,6.0,3.0,8.0,4.0,5.0,420.0,0,0.51,1,22.0,2.0,10.0,10.0,40.0,10.0,15.0,15.0,0,5.0,9.0,8.0,6.0,6.0,2.0,3.0,6.0,2.0,30.0,Business,8.0,Yale,2.0,1.0,1.0,Canada,0,42380.52,2.0,4.0,1.0,Money Management,7.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,6.0,30.0,20.0,30.0,10.0,5.0,5.0,40.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,20.0,10.0,35.0,5.0,7.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0,9.0,8.0,1,7.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,2.0,3.0,6.0,1.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,10.0,10.0,20.0,20.0,10.0,20.0,10.0,30.0,10.0,20.0,10.0,7.0,7.0,9.0,8.0,9.0,7.0,7.0,8.0,7.0,8.0
423.0,2.0,1,4.0,1,16,6.0,1.0,8.0,2.0,6.0,421.0,1,-0.19,0,25.0,4.0,20.0,10.0,30.0,20.0,10.0,10.0,1,7.0,8.0,9.0,6.0,9.0,6.41,8.0,6.0,2.0,30.0,Business,8.0,Yale,2.0,1.0,1.0,Canada,0,42357.3,2.0,4.0,1.0,Money Management,7.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,6.0,30.0,20.0,30.0,10.0,5.0,5.0,40.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,20.0,10.0,35.0,5.0,7.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0,9.0,8.0,1,7.0,8.0,6.0,7.0,7.0,6.0,8.0,7.0,2.0,3.0,6.0,1.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,10.0,10.0,20.0,20.0,10.0,20.0,10.0,30.0,10.0,20.0,10.0,7.0,7.0,9.0,8.0,9.0,7.0,7.0,8.0,7.0,8.0
424.0,3.0,1,6.0,1,16,6.0,2.0,5.0,4.0,1.0,416.0,1,-0.13,0,25.0,3.0,15.0,20.0,30.0,20.0,5.0,10.0,1,6.0,7.0,8.0,7.0,6.0,6.0,5.0,5.0,2.0,24.0,Biomedical Engineering,5.0,"Bombay, India",4.0,4.0,4.0,TN,0,46459.78,2.0,6.0,3.0,Research,2.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,8.0,5.0,7.0,8.0,5.0,6.0,17.0,16.0,17.0,17.0,17.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,7.0,1,9.0,8.0,7.0,8.0,9.0,8.0,8.0,7.0,2.0,2.0,5.37,2.54,2.15,17.8736,16.3088,17.374799999999997,16.901600000000002,16.3836,15.8697,19.87,18.44,15.6,17.57,15.58,14.87,20.736200000000007,16.3271,14.884100000000004,17.528900000000004,12.945099999999998,15.318800000000005,6.04,7.02,6.55,6.73,6.61,6.03,6.17,6.43,6.5,6.43
424.0,3.0,1,6.0,1,16,6.0,8.0,5.0,2.0,2.0,417.0,0,-0.55,0,29.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,1,4.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,2.0,24.0,Biomedical Engineering,5.0,"Bombay, India",4.0,4.0,4.0,TN,0,47063.64,2.0,6.0,3.0,Research,2.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,8.0,5.0,7.0,8.0,5.0,6.0,17.0,16.0,17.0,17.0,17.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,7.0,0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,2.0,2.0,5.35,2.56,2.14,17.9036,16.160600000000002,17.437599999999996,16.866200000000003,15.911299999999999,15.879100000000003,19.87,18.41,15.42,17.61,15.44,14.83,21.353100000000005,16.3271,14.876500000000004,17.542,12.941199999999997,15.104400000000005,6.06,7.03,6.57,6.73,6.63,6.02,6.17,6.4,6.51,6.43
424.0,3.0,1,6.0,1,16,6.0,6.0,5.0,1.0,3.0,418.0,0,-0.15,1,25.0,4.0,15.0,25.0,20.0,15.0,10.0,15.0,0,7.0,8.0,7.0,5.0,5.0,5.0,6.0,7.0,2.0,24.0,Biomedical Engineering,5.0,"Bombay, India",4.0,4.0,4.0,TN,0,46524.87,2.0,6.0,3.0,Research,2.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,8.0,5.0,7.0,8.0,5.0,6.0,17.0,16.0,17.0,17.0,17.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,7.0,1,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,2.0,2.0,5.35,2.56,2.14,17.9036,16.180600000000005,17.437599999999996,16.865700000000004,15.911299999999999,15.879100000000003,19.87,18.41,15.42,17.61,15.44,14.83,21.353100000000005,16.3271,14.876500000000004,17.542,12.943899999999996,15.104400000000005,6.05,7.03,6.57,6.73,6.63,6.02,6.17,6.4,6.51,6.43
424.0,3.0,1,6.0,1,16,6.0,4.0,5.0,6.0,4.0,419.0,0,-0.3,0,28.0,2.0,5.0,30.0,20.0,10.0,5.0,30.0,0,2.0,7.0,7.0,3.0,6.0,2.0,4.0,8.0,2.0,24.0,Biomedical Engineering,5.0,"Bombay, India",4.0,4.0,4.0,TN,0,46524.87,2.0,6.0,3.0,Research,2.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,8.0,5.0,7.0,8.0,5.0,6.0,17.0,16.0,17.0,17.0,17.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,7.0,0,6.0,8.0,8.0,6.0,8.0,5.0,6.0,6.0,2.0,2.0,5.38,2.54,2.15,17.8736,16.338100000000008,17.374799999999997,16.901600000000002,16.3836,15.8697,19.87,18.44,15.6,17.57,15.56,14.87,20.76260000000001,16.3271,14.884100000000004,17.528900000000004,12.942399999999997,15.318800000000005,6.04,7.03,6.55,6.73,6.61,6.02,6.17,6.43,6.5,6.42
424.0,3.0,1,6.0,1,16,6.0,3.0,5.0,5.0,5.0,420.0,1,-0.09,0,22.0,2.0,10.0,10.0,40.0,10.0,15.0,15.0,1,8.0,9.0,9.0,8.0,9.0,7.0,8.0,7.0,2.0,24.0,Biomedical Engineering,5.0,"Bombay, India",4.0,4.0,4.0,TN,0,46524.87,2.0,6.0,3.0,Research,2.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,8.0,5.0,7.0,8.0,5.0,6.0,17.0,16.0,17.0,17.0,17.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,7.0,1,7.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,2.0,2.0,5.36,2.54,2.15,17.8736,16.3088,17.374799999999997,16.901600000000002,16.3836,15.8697,19.87,18.44,15.6,17.94,15.58,14.87,20.76130000000001,16.3271,14.884100000000004,17.528900000000004,12.945099999999998,15.318800000000005,6.04,7.03,6.55,6.73,6.61,6.02,6.17,6.43,6.5,6.43
424.0,3.0,1,6.0,1,16,6.0,1.0,5.0,3.0,6.0,421.0,0,0.19,1,25.0,4.0,20.0,10.0,30.0,20.0,10.0,10.0,0,4.0,8.0,7.0,6.0,6.0,4.85,5.0,5.0,2.0,24.0,Biomedical Engineering,5.0,"Bombay, India",4.0,4.0,4.0,TN,0,46524.87,2.0,6.0,3.0,Research,2.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,8.0,5.0,7.0,8.0,5.0,6.0,17.0,16.0,17.0,17.0,17.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,7.0,1,8.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,2.0,2.0,5.36,2.54,2.15,17.8736,16.283900000000003,17.374799999999997,16.902100000000004,16.3836,15.8697,19.87,18.44,15.6,17.94,15.58,14.87,20.737500000000008,16.3271,14.834100000000003,17.528900000000004,12.945099999999998,15.318800000000005,6.04,7.03,6.55,6.73,6.65,6.02,6.17,6.43,6.5,6.43
425.0,4.0,1,8.0,1,16,6.0,2.0,2.0,1.0,1.0,416.0,0,0.42,0,25.0,3.0,15.0,20.0,30.0,20.0,5.0,10.0,0,3.0,5.0,7.0,4.0,8.0,2.0,3.0,5.0,2.0,28.0,Business (Finance & Marketing),8.0,Cornell University,2.0,3.0,7.0,"New York, NY","20,854",86340.0,2.0,4.0,2.0,General Management,7.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,2.0,7.0,5.0,5.0,6.0,7.0,5.0,7.0,2.0,2.0,6.0,16.0,25.0,20.0,12.0,12.0,15.0,25.0,19.0,10.0,20.0,6.0,20.0,10.0,25.0,20.0,10.0,20.0,15.0,6.0,9.0,6.0,9.0,9.0,6.0,9.0,8.0,5.0,6.0,1,5.0,8.0,9.0,8.0,7.0,6.0,8.0,6.0,2.0,2.0,5.6,1.46,2.08,17.968400000000003,22.3171,17.342499999999998,16.133899999999997,14.79590000000001,14.039799999999998,19.92,16.92,15.96,18.59,13.29,14.61,13.945000000000002,19.781000000000002,19.569499999999994,14.378900000000002,18.344599999999996,15.058000000000003,6.11,9.01,8.36,5.84,8.07,6.04,8.77,8.32,5.37,7.87
425.0,4.0,1,8.0,1,16,6.0,8.0,2.0,5.0,2.0,417.0,0,0.15,1,29.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,0,3.0,6.0,8.0,3.0,8.0,3.0,5.0,5.0,2.0,28.0,Business (Finance & Marketing),8.0,Cornell University,2.0,3.0,7.0,"New York, NY","20,854",86340.0,2.0,4.0,2.0,General Management,7.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,2.0,7.0,5.0,5.0,6.0,7.0,5.0,7.0,2.0,2.0,6.0,16.0,25.0,20.0,12.0,12.0,15.0,25.0,19.0,10.0,20.0,6.0,20.0,10.0,25.0,20.0,10.0,20.0,15.0,6.0,9.0,6.0,9.0,9.0,6.0,9.0,8.0,5.0,6.0,0,5.0,7.0,8.0,5.0,6.0,5.0,5.0,5.0,2.0,2.0,5.6,1.46,2.07,17.968400000000003,22.3171,17.342499999999998,16.133899999999997,14.79590000000001,14.039799999999998,19.92,16.92,15.96,18.59,13.29,14.61,13.945000000000002,19.781000000000002,19.597199999999997,14.378900000000002,18.344599999999996,15.058000000000003,6.11,9.01,8.36,5.84,8.07,6.04,8.77,8.32,5.37,7.87
425.0,4.0,1,8.0,1,16,6.0,6.0,2.0,4.0,3.0,418.0,0,-0.09,0,25.0,4.0,15.0,25.0,20.0,15.0,10.0,15.0,0,5.0,7.0,7.0,5.0,6.0,6.0,7.0,6.0,2.0,28.0,Business (Finance & Marketing),8.0,Cornell University,2.0,3.0,7.0,"New York, NY","20,854",86340.0,2.0,4.0,2.0,General Management,7.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,2.0,7.0,5.0,5.0,6.0,7.0,5.0,7.0,2.0,2.0,6.0,16.0,25.0,20.0,12.0,12.0,15.0,25.0,19.0,10.0,20.0,6.0,20.0,10.0,25.0,20.0,10.0,20.0,15.0,6.0,9.0,6.0,9.0,9.0,6.0,9.0,8.0,5.0,6.0,1,8.0,8.0,9.0,8.0,7.0,7.0,7.5,5.5,2.0,2.0,5.61,1.46,2.08,17.994000000000003,22.3171,17.342499999999998,16.133899999999997,14.79590000000001,14.039799999999998,19.92,16.92,15.96,18.59,13.29,14.61,13.945000000000002,19.781000000000002,19.597199999999997,14.378900000000002,18.344599999999996,15.058000000000003,6.11,9.01,8.36,5.84,8.07,6.04,8.77,8.32,5.37,7.87
